1428.10;10618.1;-36.63;8075;91.0
1428.15;10618.9;-36.40;3609;91.0
1428.20;10619.7;-36.40;5142;91.0
1428.25;10620.6;-36.15;12605;91.0
1428.30;10621.4;-36.23;8840;91.0
1428.35;10622.3;-36.26;16380;91.0
1428.40;10623.2;-36.55;18952;91.0
1428.45;10623.9;-37.15;8326;91.0
1428.50;10624.6;-36.65;10237;91.0
1428.55;10625.2;-35.86;6278;91.0
1428.60;10625.8;-35.46;4604;91.0
1428.65;10626.5;-35.40;16550;91.0
1428.70;10627.3;-35.56;8600;91.0
1428.75;10628.1;-35.47;4467;91.0
1428.80;10628.9;-35.16;10051;91.0
1428.85;10629.7;-34.73;14032;91.0
1428.90;10630.4;-34.94;14148;91.0
1428.95;10631.1;-36.08;10608;91.0
1429.00;10631.9;-36.24;5158;91.0
1429.05;10632.6;-36.38;7875;91.0
1429.10;10633.4;-36.75;6905;91.0
1429.15;10634.2;-36.78;8380;91.0
1429.20;10634.9;-36.29;4818;91.0
1429.25;10635.6;-36.08;6383;91.0
1429.30;10636.3;-36.78;6675;91.0
1429.35;10637.0;-37.41;8359;91.0
1429.40;10637.8;-37.33;6436;91.0
1429.45;10638.5;-36.69;10500;91.0
1429.50;10639.3;-35.68;7974;91.0
1429.55;10640.1;-35.37;8927;91.0
1429.60;10640.7;-35.92;6198;91.0
1429.65;10641.5;-35.76;12070;91.0
1429.70;10642.4;-35.72;6063;91.0
1429.75;10643.3;-35.50;15305;91.0
1429.80;10643.9;-35.42;5299;91.0
1429.85;10644.9;-35.99;12168;91.0
1429.90;10645.7;-36.83;20949;91.0
1429.95;10646.5;-37.52;23545;91.0
1430.00;10647.2;-37.30;11842;91.0
1430.05;10648.0;-36.80;5582;91.0
1430.10;10648.7;-37.11;4417;91.0
1430.15;10649.6;-37.67;11306;91.0
1430.20;10650.4;-37.89;6106;91.0
1430.25;10651.1;-37.76;7545;91.0
1430.30;10652.2;-37.69;7886;91.0
1430.35;10653.1;-37.63;9444;91.0
1430.40;10653.8;-37.86;6416;91.0
1430.45;10655.0;-37.35;13803;91.0
1430.50;10655.6;-36.35;5118;91.0
1430.55;10656.3;-34.84;11167;91.0
1430.60;10657.0;-34.69;8661;91.0
1430.65;10657.6;-34.79;6666;91.0
1430.70;10658.1;-34.14;10264;91.0
1430.75;10658.7;-34.24;4807;91.0
1430.80;10659.4;-34.03;13871;91.0
1430.85;10660.0;-33.64;4606;91.0
1430.90;10660.8;-34.11;8802;91.0
1430.95;10661.8;-34.44;5587;91.0
1431.00;10662.9;-35.59;5299;91.0
1431.05;10664.0;-37.18;11334;91.0
1431.10;10664.4;-37.25;7323;91.0
1431.15;10664.7;-35.84;3867;91.0
1431.20;10665.0;-34.48;6060;91.0
1431.25;10665.6;-34.12;6115;91.0
1431.30;10666.2;-34.32;9737;91.0
1431.35;10667.1;-35.05;7727;91.0
